project_id,project_description,managing_agency_id,managing_agency,ten_year_plan_category,community_boards_served,borough,budget_lines,original_budget,city_prior_actuals,city2021,city2022,city2023,city2024,city2025,city_r_t_c,city_total,non_city_prior_actuals,non_city2021,non_city2022,non_city2023,non_city2024,non_city2025,non_city_r_t_c,non_city_total,combined_prior_actuals,combined2021,combined2022,combined2023,combined2024,combined2025,combined_r_t_c,combined_total,explanation_for_delay,project_location,scope_summary,source_pdf
NY025-018,Pearl Street Building Renovation,042,CITY UNIVERSITY,MISCELLANEOUS RECONSTRUCTION,300,BROOKLYN,HN-D300 HN-D004 HN-0300 HN-K002 HN-K300,2500,1761,950,555,0,0,0,0,3266,0,0,0,0,0,0,0,0,1761,950,555,0,0,0,0,3266,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,,PEARL STREET BUILDING RENOVATION,cpd11-20bk.pdf
NY028-020,Pearl Building Renovations,042,CITY UNIVERSITY,MISCELLANEOUS RECONSTRUCTION,300,BROOKLYN,HN-D300,2500,0,0,2500,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,2500,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,,PEARL BUILDING RENOVATIONS,cpd11-20bk.pdf
SAND-KG02,HVAC Repair/Replacement - Sandy Related,042,CITY UNIVERSITY,MISCELLANEOUS RECONSTRUCTION,300,BROOKLYN,HN-0206,285,28,0,0,486,0,0,0,514,256,0,0,0,0,0,0,256,284,0,0,486,0,0,0,770,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,,HVAC REPAIR/REPLACEMENT - SANDY RELATED,cpd11-20bk.pdf
SAND-KG03,Marina Reconstruction,042,CITY UNIVERSITY,MISCELLANEOUS RECONSTRUCTION,300,BROOKLYN,HN-K250 HN-0206,2592,43,0,2500,1270,0,0,0,3813,383,0,4139,0,0,0,0,4522,426,0,6639,1270,0,0,0,8335,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,,MARINA RECONSTRUCTION,cpd11-20bk.pdf
NDF-PENN,NDF - 127 Pennsylvania Ave Community Center,056,POLICE DEPARTMENT,NEIGHBORHOOD REVITALIZATION,300,BROOKLYN,ED-0384,4909,9019,1680,0,0,0,0,0,10699,0,0,0,0,0,0,0,0,9019,1680,0,0,0,0,0,10699,,,NYPD - 127 PENNSYLVANIA AVENUE COMMUNICATIONS CENTER,cpd11-20bk.pdf
PO7911FR,11 FRONT STR RENOVATION,056,POLICE DEPARTMENT,POLICE FACILITIES,300,BROOKLYN,PO-0079,3747,5857,193,0,0,0,0,0,6050,0,0,0,0,0,0,0,0,5857,193,0,0,0,0,0,6050,,,11 FRONT STR RENOVATION,cpd11-20bk.pdf
PO79BMAHS,FIRING RANGE RECONSTRUCTION AT CONEY ISLAND,056,POLICE DEPARTMENT,POLICE FACILITIES,300 313,BROOKLYN,PO-0079,2591,443,2147,0,0,0,0,0,2590,0,0,0,0,0,0,0,0,443,2147,0,0,0,0,0,2590,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,"2556 MCDONALD AV, BRROKLYN NY",RANGE RECONSTRUCTION,cpd11-20bk.pdf
PO79BMAKG,FBF AVIATION AND DRIVER TRAINING UNIT ROOF REHABILITATION,056,POLICE DEPARTMENT,POLICE FACILITIES,300,BROOKLYN,PO-0079,2756,0,350,1500,906,0,0,0,2756,0,0,0,0,0,0,0,0,0,350,1500,906,0,0,0,2756,,,SCOPE DESCRIPTION,cpd11-20bk.pdf
PO79BMAKJ,REHABILITATION OF 67TH PCT ELEVATOR,056,POLICE DEPARTMENT,POLICE FACILITIES,300,BROOKLYN,PO-0079,1500,0,0,1500,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,1500,,,ESTIMATE,cpd11-20bk.pdf
PO79BMAKQ,66TH PCT RENOVATION,056,POLICE DEPARTMENT,POLICE FACILITIES,300,BROOKLYN,PO-0079,600,0,100,581,0,0,0,0,681,0,0,0,0,0,0,0,0,0,100,581,0,0,0,0,681,,,ESTIMATE,cpd11-20bk.pdf
PO79BMAKR,88TH PCT ROOF REPLACEMENT,056,POLICE DEPARTMENT,POLICE FACILITIES,300,BROOKLYN,PO-0079,600,0,600,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,600,,,ESTIMATE,cpd11-20bk.pdf
PO79BMAKS,81ST PCT ROOF REPLACEMENT,056,POLICE DEPARTMENT,POLICE FACILITIES,300,BROOKLYN,PO-0079,600,0,600,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,600,,,ESTIMATE,cpd11-20bk.pdf
PO79BMAKT,60TH PCT ROOF REPLACEMENT,056,POLICE DEPARTMENT,POLICE FACILITIES,300,BROOKLYN,PO-0079,600,0,200,0,400,0,0,0,600,0,0,0,0,0,0,0,0,0,200,0,400,0,0,0,600,,,ESTIMATE,cpd11-20bk.pdf
PO79BMAKW,245 GLENMORE ROOF REPLACEMENT,056,POLICE DEPARTMENT,POLICE FACILITIES,300,BROOKLYN,PO-0079,300,0,300,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,300,,,ESTIMATE,cpd11-20bk.pdf
PO79TD32,TRANSIT DISTRICT 32 ROOF RENOVATION,056,POLICE DEPARTMENT,POLICE FACILITIES,300,BROOKLYN,PO-0079,480,539,325,0,0,0,0,0,864,0,0,0,0,0,0,0,0,539,325,0,0,0,0,0,864,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,"960 CAROLL STREET, BROOKLYN",ROOF RENOVATION,cpd11-20bk.pdf
PODMTRPE,Mounted Unit facility betterment,056,POLICE DEPARTMENT,POLICE FACILITIES,300,BROOKLYN,PO-D079 PO-0079,104,0,123,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,123,,,ESTIMATE,cpd11-20bk.pdf
PO-KVEST,PEOPLE'S PRECINCTS VESTIBULE REDESIGN,056,POLICE DEPARTMENT,POLICE FACILITIES,300,BROOKLYN,PO-K079,1000,228,772,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,228,772,0,0,0,0,0,1000,,,RENOVATION,cpd11-20bk.pdf
SANDCD13,PROPERTY CLERK ELECTRICAL CONDUIT,056,POLICE DEPARTMENT,POLICE FACILITIES,300,BROOKLYN,PO-0079,9704,0,971,0,0,0,0,0,971,0,8733,0,0,0,0,0,8733,0,9704,0,0,0,0,0,9704,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,ERIE BASIN PROPERTY CLERK,PROPERTY CLERK,cpd11-20bk.pdf
SANDCD3,POLICE SERVICE AREA 1 (PSA1),056,POLICE DEPARTMENT,POLICE FACILITIES,300,BROOKLYN,PO-0079,322,6,27,0,0,0,0,0,33,55,234,0,0,0,0,0,289,61,261,0,0,0,0,0,322,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,2860 WEST 23RD STREET BROOKLYN,ELECTRICAL REHABILITATION,cpd11-20bk.pdf
SANDCD4,FLOYD BENNETT FIELD ELECTRICAL,056,POLICE DEPARTMENT,POLICE FACILITIES,300,BROOKLYN,PO-0079,575,0,58,0,0,0,0,0,58,0,517,0,0,0,0,0,517,0,575,0,0,0,0,0,575,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,,ELECTRICAL REHABILITATION,cpd11-20bk.pdf
SANDCD5,TRANSIT DISTRICT 34 ELECTRICAL,056,POLICE DEPARTMENT,POLICE FACILITIES,300,BROOKLYN,PO-0079,1058,7,99,0,0,0,0,0,106,67,885,0,0,0,0,0,952,74,984,0,0,0,0,0,1058,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,,ELECTRICAL REHABILITATION,cpd11-20bk.pdf
SANDWARE,23RD STR WAREHOUSE RECONSTRUCTION,056,POLICE DEPARTMENT,POLICE FACILITIES,300,BROOKLYN,PO-0079,8434,0,872,0,0,0,0,0,872,0,7835,0,0,0,0,0,7835,0,8707,0,0,0,0,0,8707,,,RECONSTRUCTION,cpd11-20bk.pdf
ACEFDN701,FDNY - LED LIGHTING UPGRADE AT 14 FDNY FACILITIES,057,FIRE DEPARTMENT,"BUILDING CONSTRUCTION, RECONSTRUCTION OR RETROFIT",301,BROOKLYN,PU-0025,1084,427,656,0,0,0,0,0,1083,0,0,0,0,0,0,0,0,427,656,0,0,0,0,0,1083,,,FDNY - LED LIGHTING UPGRADE AT 14 FDNY FACILITIES,cpd11-20bk.pdf
ACEFDN703,FDNY - DESIGN & INSTALLATION OF 37 KW SOLAR SYSTEM AT EC332,057,FIRE DEPARTMENT,"BUILDING CONSTRUCTION, RECONSTRUCTION OR RETROFIT",301,BROOKLYN,PU-0025,235,44,518,0,0,0,0,0,562,0,0,0,0,0,0,0,0,44,518,0,0,0,0,0,562,,,FDNY - DESIGN & INSTALLATION OF 37 KW SOLAR PHOTOVOLTAIC SYSTEM AT EC3332,cpd11-20bk.pdf
ACEFDN801,FDNY - Solar Photo-voltaic system at EMS 58,057,FIRE DEPARTMENT,"BUILDING CONSTRUCTION, RECONSTRUCTION OR RETROFIT",301,BROOKLYN,PU-0025,257,37,0,221,0,0,0,0,258,0,0,0,0,0,0,0,0,37,0,221,0,0,0,0,258,,,SOLAR PHOTO-VOLTAIC SYSTEM AT EMS 58,cpd11-20bk.pdf
F175MC218,Multi-Component Renovations - EC218,057,FIRE DEPARTMENT,NEW FACILITIES AND RENOVATIONS,304,BROOKLYN,F-0175,5598,676,0,5250,0,0,0,0,5926,0,0,0,0,0,0,0,0,676,0,5250,0,0,0,0,5926,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,MULTI-COMPONENT RENOVATIONS - EC218,cpd11-20bk.pdf
F175MC224,"FLOOR, KITCHEN L-OHD - EC224",057,FIRE DEPARTMENT,NEW FACILITIES AND RENOVATIONS,302,BROOKLYN,F-0175,2282,8123,2822,0,0,0,0,0,10945,0,0,0,0,0,0,0,0,8123,2822,0,0,0,0,0,10945,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,"FLOOR, KITCHEN L-OHD - EC224",cpd11-20bk.pdf
FD175E249,ROOF REPLACEMENT - EC249,057,FIRE DEPARTMENT,NEW FACILITIES AND RENOVATIONS,309,BROOKLYN,F-D175,50,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,ROOF REPLACEMENT,cpd11-20bk.pdf
FD175W245,WINDOW REPLACEMENT - EC245,057,FIRE DEPARTMENT,NEW FACILITIES AND RENOVATIONS,313,BROOKLYN,F-D175,750,261,488,0,0,0,0,0,749,0,0,0,0,0,0,0,0,261,488,0,0,0,0,0,749,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,WINDOW REPLACEMENT - EC245,cpd11-20bk.pdf
FD175W248,WINDOW REPLACEMENT - EC248,057,FIRE DEPARTMENT,NEW FACILITIES AND RENOVATIONS,317,BROOKLYN,F-D175,375,161,214,0,0,0,0,0,375,0,0,0,0,0,0,0,0,161,214,0,0,0,0,0,375,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,WINDOW REPLACEMENT - EC248,cpd11-20bk.pdf
FD175W330,Window Replacement - EC330,057,FIRE DEPARTMENT,NEW FACILITIES AND RENOVATIONS,311,BROOKLYN,F-D175 F-0175,582,249,478,0,0,0,0,0,727,0,0,0,0,0,0,0,0,249,478,0,0,0,0,0,727,,,WINDOW REPLACEMENT - EC330,cpd11-20bk.pdf
JJZROSSLB,THE CROSSROADS JUVENILE CENTER - LIBRARY RENOVATION,068,ADMIN FOR CHILDREN'S SERVICES,SOCIAL SERVICE BUILDINGS,316,BROOKLYN,CS-K001,250,144,100,0,0,0,0,0,244,0,0,0,0,0,0,0,0,144,100,0,0,0,0,0,244,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,,RENOVATION OF LIBRARY ROOM AND EQUIPMENT PURCHASE,cpd11-20bk.pdf
HH112AUBR,AUBURN ADULT RESIDENCE - BATHROOM UPGRADE,071,DEPT OF HOMELESS SERVICES,SHELTERS FOR HOMELESS INDIVIDUALS,,BROOKLYN,HH-0112,5150,8766,120,0,0,0,0,0,8886,0,0,0,0,0,0,0,0,8766,120,0,0,0,0,0,8886,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,,"AUBURN ADULT RESIDENCE - ALL ARCHITECTURAL , MECHANICAL AND PLUMBING WORK REQUIRED TO",cpd11-20bk.pdf
HH112HWCR,HELP WOMEN'S CENTER ROOF,071,DEPT OF HOMELESS SERVICES,SHELTERS FOR HOMELESS INDIVIDUALS,,BROOKLYN,HH-0112,780,60,0,720,0,0,0,0,780,0,0,0,0,0,0,0,0,60,0,720,0,0,0,0,780,,,HELP WOMEN'S CENTER ROOF,cpd11-20bk.pdf
HH112LFER,LINDEN MEN'S SHELTER - ELEVATOR REPLACEMENT,071,DEPT OF HOMELESS SERVICES,SHELTERS FOR HOMELESS INDIVIDUALS,305,BROOKLYN,HH-0112,530,80,80,450,0,0,0,0,610,0,0,0,0,0,0,0,0,80,80,450,0,0,0,0,610,,,LINDEN MEN'S SHELTER - ELEVATOR REPLACEMENT,cpd11-20bk.pdf
HH112LINT,85 LEXINGTON AVE BATHROOM RECONSTRUCTION,071,DEPT OF HOMELESS SERVICES,SHELTERS FOR HOMELESS INDIVIDUALS,,BROOKLYN,HH-0112,504,0,0,42,0,462,0,0,504,0,0,0,0,0,0,0,0,0,0,42,0,462,0,0,504,,,BATHROOM RECONSTRUCTION,cpd11-20bk.pdf
HH112LMEP,LINDEN BOILER RECONSTRUCTION,071,DEPT OF HOMELESS SERVICES,SHELTERS FOR HOMELESS INDIVIDUALS,,BROOKLYN,HH-0112,1950,0,300,0,1650,0,0,0,1950,0,0,0,0,0,0,0,0,0,300,0,1650,0,0,0,1950,,,BOILER RECONSTRUCTION,cpd11-20bk.pdf
HH112PAFL,PAMOJA HOUSE FLOOR,071,DEPT OF HOMELESS SERVICES,SHELTERS FOR HOMELESS INDIVIDUALS,303,BROOKLYN,HH-0112,1475,125,0,0,1350,0,0,0,1475,0,0,0,0,0,0,0,0,125,0,0,1350,0,0,0,1475,,,RECONSTRUCT DORM FLOORS,cpd11-20bk.pdf
HH112PJBP,PAMOJA HOUSE INSTALLATION OF BLACK FLOW PREVENTER,071,DEPT OF HOMELESS SERVICES,SHELTERS FOR HOMELESS INDIVIDUALS,303,BROOKLYN,HH-0112,175,175,0,0,0,146,0,0,321,0,0,0,0,0,0,0,0,175,0,0,0,146,0,0,321,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,,PAMOJA HOUSE-INSTALLATION OF BACK FLOW PREVENTER TO AVOID CONTAMINATION DUE TO BACK,cpd11-20bk.pdf
HH112PJRR,PAMOJA HOUSE - ROOF REPLACEMENT,071,DEPT OF HOMELESS SERVICES,SHELTERS FOR HOMELESS INDIVIDUALS,303,BROOKLYN,HH-0112,1999,3032,0,0,3207,2550,0,0,8789,0,0,0,0,0,0,0,0,3032,0,0,3207,2550,0,0,8789,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,PAMOJA HOUSE - ROOF REPLACEMENT,cpd11-20bk.pdf
HH112PREK,RENOVATION AND IMPROVEMENTS TO THE PARK SLOPE ARMORY,071,DEPT OF HOMELESS SERVICES,SHELTERS FOR HOMELESS INDIVIDUALS,306,BROOKLYN,HH-D025,1500,0,0,1500,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,1500,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,,PARK SLOPE ARMORY-REHABILITATION OF ROOMS FOR PRE-K PROGRAM,cpd11-20bk.pdf
HH112PSR1,PARK SLOPE - ROOF REPLACEMENT,071,DEPT OF HOMELESS SERVICES,SHELTERS FOR HOMELESS INDIVIDUALS,306,BROOKLYN,HH-0112,5250,3719,450,0,0,0,0,0,4169,0,0,0,0,0,0,0,0,3719,450,0,0,0,0,0,4169,,,PARK SLOPE - ROOF REPLACEMENT,cpd11-20bk.pdf
HH115BFRR,Bushwick Family Roof Replacement,071,DEPT OF HOMELESS SERVICES,SHELTERS FOR HOMELESS INDIVIDUALS,,BROOKLYN,HH-0115,2600,200,400,0,2400,0,0,0,3000,0,0,0,0,0,0,0,0,200,400,0,2400,0,0,0,3000,,,ROOF REPLACEMENT,cpd11-20bk.pdf
HH115BINT,BUSHWICK FAMILY FACADE RECONSTRUCTION,071,DEPT OF HOMELESS SERVICES,SHELTERS FOR HOMELESS FAMILIES,,BROOKLYN,HH-0112,1920,0,0,0,160,0,1760,0,1920,0,0,0,0,0,0,0,0,0,0,0,160,0,1760,0,1920,,,RECONSTRUCT FACADE,cpd11-20bk.pdf
HH115FBME,FANNIE BARNES BOILER RECONSTRUCTION,071,DEPT OF HOMELESS SERVICES,SHELTERS FOR HOMELESS FAMILIES,316,BROOKLYN,HH-0112,1008,0,924,0,0,0,0,0,924,0,0,0,0,0,0,0,0,0,924,0,0,0,0,0,924,,,RECON BOILER,cpd11-20bk.pdf
HH115FLRF,FLATLANDS ROOF REPLACEMENT,071,DEPT OF HOMELESS SERVICES,SHELTERS FOR HOMELESS FAMILIES,318,BROOKLYN,HH-0115,1950,150,0,1800,0,0,0,0,1950,0,0,0,0,0,0,0,0,150,0,1800,0,0,0,0,1950,,,ROOF REPLACEMENT AT FLATLANDS FAMILY RESIDENCE,cpd11-20bk.pdf
HH115MMEP,WAYSIDE MACDONOUGH BOILER RECONS,071,DEPT OF HOMELESS SERVICES,SHELTERS FOR HOMELESS INDIVIDUALS,,BROOKLYN,HH-0115,300,25,275,0,0,0,0,0,300,0,0,0,0,0,0,0,0,25,275,0,0,0,0,0,300,,,RECONSTRUCT BOILER,cpd11-20bk.pdf
HH115RMCX,ROSE MCCARTHY - WINDOW REPLACEMENT AND EXTERIOR RECONSTRUCT,071,DEPT OF HOMELESS SERVICES,SHELTERS FOR HOMELESS FAMILIES,,BROOKLYN,HH-0115,0,115,0,0,483,0,0,0,598,0,0,0,0,0,0,0,0,115,0,0,483,0,0,0,598,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,ROSE MCCARTHY - WINDOW REPLACEMENT AND EXTERIOR RECONSTRUCTION,cpd11-20bk.pdf
HH115SAEU,FANNIE BARNES EXTERIOR UPGRADE,071,DEPT OF HOMELESS SERVICES,SHELTERS FOR HOMELESS FAMILIES,316,BROOKLYN,HH-0115,3900,300,0,0,1600,2000,0,0,3900,0,0,0,0,0,0,0,0,300,0,0,1600,2000,0,0,3900,,,FANNIE BARNES EXTERIOR UPGRADE,cpd11-20bk.pdf
HH115SEXT,STOCKHOLM FAMILY CENTER - ROOF AND FACADE RECONSTRUCTION,071,DEPT OF HOMELESS SERVICES,SHELTERS FOR HOMELESS FAMILIES,,BROOKLYN,HH-0112,1008,0,0,84,0,924,0,0,1008,0,0,0,0,0,0,0,0,0,0,84,0,924,0,0,1008,,,ROOF AND FACADE,cpd11-20bk.pdf
HH115STEP,STOCKHOLM FAMILY CENTER -BOILER RECONSTRUCTION,071,DEPT OF HOMELESS SERVICES,SHELTERS FOR HOMELESS FAMILIES,,BROOKLYN,HH-0115,1152,96,0,1056,0,0,0,0,1152,0,0,0,0,0,0,0,0,96,0,1056,0,0,0,0,1152,,,BOILER RECON,cpd11-20bk.pdf
HHCN001,BROOKLYN NEIGHBORHOOD IMPROVEMENT DIST.-BEDFORD AVE. RENOVAT,071,DEPT OF HOMELESS SERVICES,SHELTERS FOR HOMELESS FAMILIES,,BROOKLYN,HH-D025,300,0,0,384,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,384,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,BROOKLYN NEIGHBORHOOD IMPROVEMENT DIST.-BEDFORD AVE. RENOVATION,cpd11-20bk.pdf
HHCN002,RENOVATION OF BEDFORD ATLANTIC ARMORY INTO RECREATIONAL CTR.,071,DEPT OF HOMELESS SERVICES,SHELTERS FOR HOMELESS FAMILIES,308,BROOKLYN,HH-D025,3000,0,0,0,0,3000,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,3000,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,RENOVATION OF BEDFORD ATLANTIC ARMORY INTO RECREATIONAL CTR.,cpd11-20bk.pdf
HHCN003,BEDFORD ATLANTIC ARMORY ATHLETIC CENTER,071,DEPT OF HOMELESS SERVICES,SHELTERS FOR HOMELESS INDIVIDUALS,309,BROOKLYN,HH-D112,250,0,0,0,250,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,250,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,BEDFORD ATHLETIC ARMORY ATHLETIC CENTER,cpd11-20bk.pdf
SOLARDHS3,Solar PV system - Flatlands Residence,071,DEPT OF HOMELESS SERVICES,MISCELLANEOUS ENERGY EFFICIENCY AND SUSTAINABILITY,301,BROOKLYN,PU-0025,339,0,0,309,0,0,0,0,309,0,0,0,0,0,0,0,0,0,0,309,0,0,0,0,309,,,"SOLAR PV SYSTEM - FLATLANDS RESIDENCE LOCATED AT 108-75 AVENUE D, BROOKLYN",cpd11-20bk.pdf
HR25BRCS,Brownsville Community Center,096,HUMAN RESOURCES ADMINISTRATION,SOCIAL SERVICES BUILDINGS,,BROOKLYN,HR-0025,22167,0,0,0,0,0,0,22165,22165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22165,22165,,,BROWNSVILLE COMMUNITY CENTER,cpd11-20bk.pdf
HR25ENY,"East New York Office, 2440 Fulton Street, Brooklyn",096,HUMAN RESOURCES ADMINISTRATION,SOCIAL SERVICES BUILDINGS,300,BROOKLYN,HR-0025,52924,0,0,0,5284,16444,13160,0,34888,0,0,0,2732,8502,6804,0,18038,0,0,0,8016,24946,19964,0,52926,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,,"CONSTRUCTION AT 2440 FULTON STREET, BROOKLYN.",cpd11-20bk.pdf
HR25FOSF2,Initial Outfitting of 102-50 Foster Avenue (Warehouse Space),096,HUMAN RESOURCES ADMINISTRATION,SOCIAL SERVICES BUILDINGS,314,BROOKLYN,HR-0025,501,0,0,256,0,0,0,0,256,0,0,245,0,0,0,0,245,0,0,501,0,0,0,0,501,,,,cpd11-20bk.pdf
HR25FOST2,Construction at 102-50 Foster Ave to accomodate warehouses,096,HUMAN RESOURCES ADMINISTRATION,SOCIAL SERVICES BUILDINGS,314,BROOKLYN,HR-0025,7539,0,0,1571,2752,0,0,0,4323,0,0,1170,2049,0,0,0,3219,0,0,2741,4801,0,0,0,7542,,,,cpd11-20bk.pdf
HRCNBDST,"Bedford Stuyvesant MSC Boiler Replacement, 1958 Fulton St",096,HUMAN RESOURCES ADMINISTRATION,SOCIAL SERVICES BUILDINGS,303,BROOKLYN,HR-D002,1070,0,0,0,0,1070,0,0,1070,0,0,0,0,0,0,0,0,0,0,0,0,1070,0,0,1070,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,1958 FULTON ST//1001 HERKIMER ST BK 11233-3104,EXTERIOR RENOVATIONS,cpd11-20bk.pdf
AGREDHOOK,PB,125,DEPARTMENT FOR THE AGING,DEPARTMENT FOR THE AGING BUILDING RECONSTRUCTION,300,BROOKLYN,AG-D001,0,0,0,1260,0,0,0,0,1260,0,0,0,0,0,0,0,0,0,0,1260,0,0,0,0,1260,,,PB,cpd11-20bk.pdf
PV230-SEA,WCS - New York Aquarium - Sea Cliffs Exhibit,126,DEPARTMENT OF CULTURAL AFFAIRS,ESSENTIAL RECONSTRUCTION OF FACILITIES,313,BROOKLYN,PV-0230 PV-K230 PV-D230 PV-D467,1000,0,0,0,0,9686,0,0,9686,0,0,1000,0,0,0,0,1000,0,0,1000,0,9686,0,0,10686,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,NY AQUARIUM SEA CLIFF EXHIBIT,cpd11-20bk.pdf
PV235AFAR,BMA - Brooklyn Museum - African Art Gallery Renovations,126,DEPARTMENT OF CULTURAL AFFAIRS,ESSENTIAL RECONSTRUCTION OF FACILITIES,,BROOKLYN,PV-0235 PV-D235,3711,0,0,0,0,7911,0,0,7911,0,0,0,0,0,0,0,0,0,0,0,0,7911,0,0,7911,,"200 EASTERN PARKWAY, BROOKLYN, NY",AFRICAN ART GALLERY IN BROOKLYN MUSEUM.,cpd11-20bk.pdf
PV235EDUC,BMA - Brooklyn Museum - Education Space,126,DEPARTMENT OF CULTURAL AFFAIRS,ESSENTIAL RECONSTRUCTION OF FACILITIES,,BROOKLYN,PV-K235 PV-0235 PV-D235,3040,0,0,0,0,6025,0,0,6025,0,0,0,0,0,0,0,0,0,0,0,0,6025,0,0,6025,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,DESIGN AND CONSTRUCTION OF EDUCATION SPACE IN BROOKLYN MUSEUM'S HALL,cpd11-20bk.pdf
PV236AUDI,BBG - Auditorium Renovations,126,DEPARTMENT OF CULTURAL AFFAIRS,ESSENTIAL RECONSTRUCTION OF FACILITIES,309,BROOKLYN,PV-D236 PV-K236 PV-0236,1878,0,0,0,0,2000,3439,0,5439,0,0,0,0,0,0,0,0,0,0,0,0,2000,3439,0,5439,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,"1000 WASHINGTON AVENUE, BROOKLYN NY",BBG AUDITORIUM RENOVATION,cpd11-20bk.pdf
PV236BCSG,BBG - Brooklyn Botanic Garden - Sustainable Gardening Center,126,DEPARTMENT OF CULTURAL AFFAIRS,ESSENTIAL RECONSTRUCTION OF FACILITIES,308 309,BROOKLYN,PV-D236 PV-K236,1500,0,0,0,0,2183,0,3100,5283,0,0,0,0,0,0,0,0,0,0,0,0,2183,0,3100,5283,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,,BROOKLYN BOTANIC GARDEN,cpd11-20bk.pdf
PV236ROSE,BBG -Brooklyn Botanic Garden - Accessibility Improvements,126,DEPARTMENT OF CULTURAL AFFAIRS,ESSENTIAL RECONSTRUCTION OF FACILITIES,,BROOKLYN,PV-D236,2000,0,0,0,0,2000,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,2000,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,"1000 WASHINGTON, BROOKLYN",SITE WIDE AND BUILDING WIDE AADA IMPROVEMENTS.,cpd11-20bk.pdf
PV262HVAC,BCM - Brooklyn Children's Museum - HVAC,126,DEPARTMENT OF CULTURAL AFFAIRS,ESSENTIAL RECONSTRUCTION OF FACILITIES,,BROOKLYN,PV-D262 PV-K262,1000,0,0,0,0,1000,1000,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,0,2000,,,BROOKLYN CHILDREN'S MUSEUM - HVAC,cpd11-20bk.pdf
PV262PRNG,BCM - FHWA Parking Lot - 906 Prospect Place,126,DEPARTMENT OF CULTURAL AFFAIRS,ESSENTIAL RECONSTRUCTION OF FACILITIES,308,BROOKLYN,PV-D262 PV-0262,6590,0,0,0,0,189,3200,0,3389,0,0,0,0,0,0,0,0,0,0,0,0,189,3200,0,3389,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,"MUSEUM, 145 BROOKLYN AVENUE, BROOKLYN. PENDING SITE ACQUISITION AND DEVELOPMENT OF 906","DEVELOPMENT OF PARKING LOT; PRE-PLANNING STUDIES, DESIGN AND CONSTRUCTION.",cpd11-20bk.pdf
